name,institution,publish_date,doi,cite,abstract,introduction,Title,Url,Time,Year,Type,Unnamed: 0
"Nie Liang,Zhang ZhongXiang","Ma Yinchu School of Economics, Tianjin University, Tianjin, China,China Academy of Energy, Environmental and Industrial Economics, China","Received 23 December 2021, Revised 17 December 2022, Accepted 23 January 2023, Available online 24 January 2023, Version of Record 2 February 2023.",https://doi.org/10.1016/j.reseneeco.2023.101355,Cited by (0),"Existing studies have investigated the environmental dividends of substituting high-speed rail (HSR) for other energy-intensive vehicles from an engineering standpoint, but they have yet to explore the economic effects of HSR and the associated ==== reduction benefits. To fill the research gap, we use panel data from 285 Chinese cities between 2004 and 2014, and employ a spatial difference-in-differences model to empirically examine the impact of HSR opening on industrial CO==== emissions. After controlling for ==== from neighboring HSR cities, our results show that cities offering HSR services significantly reduce their own industrial CO==== emissions. This finding is robust and is unaffected by outliers, control group selection, time trends, geography and expectation factors, or endogeneity. The mechanism test reveals that the structural transformation effect, technological innovation effect, and investment ==== effect are three intermediate influence channels. Further research finds that the emissions reduction benefit increases as the spatial and temporal intensities of HSR openings ascend the ladder, and HSR services have a spillover effect within a 300-kilometer radius. Moreover, the carbon benefit of China’s HSR far surpasses its carbon footprint, indicating that China’s HSR is green after accounting for economic emissions reductions that were often neglected in prior research. Based on these findings, we recommend that China accelerate HSR expansion in order to reduce carbon emissions in a scientific and responsible manner.",None,Is high-speed rail heading towards a low-carbon industry? Evidence from a quasi-natural experiment in China,https://www.sciencedirect.com/science/article/pii/S0928765523000106,24 January 2023,2023,Research Article,10.0
"Holzer Jorge,McConnell Kenneth","Department of Agricultural and Resource Economics, University of Maryland, 2200 Symons Hall, College Park, MD 20742, USA","Received 27 June 2022, Revised 25 October 2022, Accepted 18 December 2022, Available online 21 December 2022, Version of Record 4 January 2023.",https://doi.org/10.1016/j.reseneeco.2022.101345,Cited by (0),"We study the optimal allocation of a resource in a second-best world in which parties may be liquidity-constrained due to credit frictions and capital market imperfections. In this setting, common to various natural resource ====, agents are unable to bid more than their budget regardless of their valuation. While auction markets are widely used mechanisms for allocating natural resource extraction rights and conservation contracts, we show that in these circumstances the competitive market –which allocates items based on rank order of bids– fails to achieve the first-best allocation. The market outcome is welfare-dominated by a hybrid mechanism consisting of random assignment followed by resale in a secondary market. Via the initial lottery, the hybrid-mechanism allocates the items with positive probability to high-valuation low-wealth individuals who would not have been able to afford them in a competitive market. High-valuation high-wealth agents, on the other hand, acquire the items in the secondary market if they do not receive them in the initial lottery. Therefore, equity in the allocation of access to the resource may be justified not only by distributional concerns but also by economic efficiency. We illustrate our model using data from buybacks of harvesting rights in the seafood industry.",None,Extraction rights allocation with liquidity constraints,https://www.sciencedirect.com/science/article/pii/S0928765522000628,21 December 2022,2022,Research Article,11.0
"Sugiyama Yasuyuki,Weng Yungho,Abe Kenzo","Faculty of Economics, Fukui Prefectural University, Japan,Department of Economics, National Chengchi University, Taiwan,Faculty of Economics, Chuo University, Japan","Received 2 December 2020, Revised 10 November 2022, Accepted 28 November 2022, Available online 29 November 2022, Version of Record 8 December 2022.",https://doi.org/10.1016/j.reseneeco.2022.101343,Cited by (0)," level may be positive when the country implements the first best policy combination in a closed economy regarding the environmental tax and the subsidy. (III) The optimal subsidy level may be positive, and then the subsidy may be substitutive for the import tariff on EGs.",None,Optimal policy for environmental goods trade in asymmetric oligopolistic eco-industries,https://www.sciencedirect.com/science/article/pii/S0928765522000604,29 November 2022,2022,Research Article,12.0
"Borghesi Simone,Di Maria Corrado","European University Institute, Florence, and University of Siena, Siena, Italy,School of Economics, University of East Anglia, Norwich, United Kingdom","Available online 15 May 2023, Version of Record 25 May 2023.",https://doi.org/10.1016/j.reseneeco.2023.101372,Cited by (0),None,None,"An environmental Decameron: Introducing the special issue on ‘Carbon pricing, energy efficiency and renewable policies for a decarbonised future’",https://www.sciencedirect.com/science/article/pii/S0928765523000271,15 May 2023,2023,Research Article,14.0
"He Xiaoyang,Khan Muhammad Jawad,Spink Elizabeth M.,Poe Gregory L.","Department of Agricultural Economics, Purdue University, United States,Department of Natural Resources & the Environment, University of New Hampshire, United States,Tufts University, Department of Economics, United States,Dyson School of Applied Economics and Management, Cornell University, United States","Available online 26 October 2022, Version of Record 18 January 2023.",https://doi.org/10.1016/j.reseneeco.2022.101335,Cited by (0),None,None,Corrigendum to “Exploring the shelf-life of travel cost methods of valuing recreation for benefits transfer” [Resour. Energy Econ. 63 (2021) 101123],https://www.sciencedirect.com/science/article/pii/S0928765522000525,26 October 2022,2022,Research Article,17.0
Hill Alexander,"Department of Economics, Arizona State University, Tempe, AZ 85281, United States","Received 7 October 2021, Revised 13 July 2022, Accepted 10 August 2022, Available online 24 August 2022, Version of Record 27 August 2022.",https://doi.org/10.1016/j.reseneeco.2022.101328,Cited by (1),"Using electrification to decarbonize the energy sector potentially alters the pattern of electricity demand. This paper leverages a unique RTO-level, hourly dataset to identify the impact of exogenous changes in load on electricity supply costs. An increase in load variation of 5 % is associated with a 7.35 % increase in the cost of electricity supply. Higher solar and wind generation in a region is found to lower the cost of load variation, with solar having a more significant effect. (JEL Q41, Q49, L94).",None,Smoothing the curve: An estimation of the cost of demand variation and the impact of solar and wind,https://www.sciencedirect.com/science/article/pii/S0928765522000458,24 August 2022,2022,Research Article,18.0
"Adom Philip Kofi,Nsabimana Aimable","Department of Development Policy, School of Public Service and Governance, Ghana Institute of Management and Public Administration (GIMPA), Accra, Ghana,Deputy Vice Chancellor of Administration and Finance, Rwanda Polytechnic (RP), Rwanda & Universsity of Rwanda, Department of Economics, Rwanda","Received 2 July 2020, Revised 12 December 2021, Accepted 19 August 2022, Available online 23 August 2022, Version of Record 27 August 2022.",https://doi.org/10.1016/j.reseneeco.2022.101333,Cited by (1),"The literature on the impact of electricity access are generally inconclusive. Potential causes include geographical differences, limited external validity (due to the focus on small-scale projects) and self-selection bias (due to not accounting for observed and unobserved heterogeneities) of some studies. Moreover, a large part of the literature on energy-gender nexus addresses between-gender instead of within-gender disparity, which is considered relevant because socio-economic characteristics do differ within a particular gender group. We address some of these concerns in the literature, using the endogenous switching regression (as identifying strategy) and the Rwanda national fifth Integrated Household Living Conditions Survey data of 2016/2017 to examine electricity adoption decision and impact of electrification on welfare outcomes in rural Rwanda. We find that having access to electricity impacts positively on equivalised consumption and labour force participation by 3.097 percent and 22 more days, respectively. We find significant positive transitional ====, suggesting that unobserved factors do inflate the estimated impacts. Further, the result reveals significant male – female gap (both in terms of vertical and horizontal changes) in the impact of electrification on labour force participation and equivalised consumption expenditure. We discuss the policy implications.",None,Rural access to electricity and welfare outcomes in Rwanda: Addressing issues of transitional heterogeneities and between and within gender disparities,https://www.sciencedirect.com/science/article/pii/S0928765522000501,23 August 2022,2022,Research Article,19.0
Groh Elke D.,"University of Kassel, Institute of Economics, Nora-Platiel-Str. 5, 34109 Kassel, Germany","Received 14 July 2021, Revised 16 August 2022, Accepted 18 August 2022, Available online 22 August 2022, Version of Record 6 September 2022.",https://doi.org/10.1016/j.reseneeco.2022.101332,Cited by (2)," are installed raise local opposition. A promising way to promote the installation of regional energy plants is the use of regional electricity labels. This paper examines if there is a willingness to pay for regionally produced electricity and whether the willingness to pay is related to exposure to wind turbines or causally affected by regional identity. To that end, this study is based on a large-scale survey among more than 1800 individuals in ==== including a combined priming and stated choice experiment on electricity contracts in combination with official data on wind turbines. The results of the ==== reveal a highly significant willingness to pay a price premium for regional electricity contract attributes. In addition, we find no empirical evidence for a relationship between the exposure to wind turbines and the willingness to pay for regionally produced electricity. Furthermore, the estimation results provide evidence that regional identity reduces the willingness to pay for regionally produced electricity. The results have implications for public policy as well as commercial enterprises.",None,"Exposure to wind turbines, regional identity and the willingness to pay for regionally produced electricity",https://www.sciencedirect.com/science/article/pii/S0928765522000495,22 August 2022,2022,Research Article,20.0
"Abdul Baki Ghina,Marrouch Walid","Department of Economics, University of Ottawa, Canada,Department of Economics, Lebanese American University, Beirut, Lebanon","Received 12 July 2021, Revised 8 August 2022, Accepted 16 August 2022, Available online 18 August 2022, Version of Record 24 August 2022.",https://doi.org/10.1016/j.reseneeco.2022.101329,Cited by (1),"We derive an optimal emission ==== under ==== among polluters, while taking into account the significance of the spatial dimension for non-uniformly mixed pollutants. This setup reflects a large number of pollution scenarios across developed and developing countries. We build a partial equilibrium model that is based on Hotelling’s location model, and that is further generalized to include the polluters’ abatement levels. First, the firms’ locations are considered to be exogenous, but later we relax this assumption. Our results shed light on a trade-off between the environmental externality and the distortions resulting from the ====. This trade-off is modulated by the locations of the two producers as well as preferences for a clean environment. Our results also indicate that, in the presence of more than one market failure, the principle of maximal differentiation is not always guaranteed. We further stress that designing a spatial emission tax is not too demanding in terms of regulator information. Lastly, we reveal that when environmental awareness is well-promoted, the green preference would be a cheaper anti-pollution instrument than emission taxes.",None,Environmental taxation in the Bertrand differentiated duopoly: New insights,https://www.sciencedirect.com/science/article/pii/S092876552200046X,18 August 2022,2022,Research Article,21.0
"Estay Manuel,Stranlund John K.","Departamento de Economía, Universidad de Concepción, Concepción, Chile,Interdisciplinary Center for Aquaculture Research (INCAR), Concepción, Chile,EfD-Chile, Concepción, Chile,Department of Resource Economics, University of Massachusetts, Amherst, MA 01003, USA","Received 2 June 2021, Revised 5 July 2022, Accepted 22 July 2022, Available online 26 July 2022, Version of Record 6 August 2022.",https://doi.org/10.1016/j.reseneeco.2022.101326,Cited by (3),"We investigate the problem of choosing environmental regulations to control a multilateral, spatially heterogeneous pollution externality. There are three sources of inefficiency in this problem; the number of firms, their locations and their production/emissions levels. A first-best policy requires three instruments to address each of the sources of inefficiency, but such policies are not practical in most settings. Therefore, we examine the relative performance of second-best policies that optimally control one or two of the sources of inefficiency while leaving the other one or two sources uncontrolled. Because of the complexity of our theoretical model, we conduct numerical simulations to compare the alternative policies. We find that a policy of optimally-chosen individual quotas by themselves perform very poorly, because they encourage excessive entry. Combining individual quotas with an optimal entry restriction performs significantly better. Spatially differentiated ==== alone perform very well, because they partially address both the entry and location sources of inefficiency in addition to limiting pollution. We also argue that the welfare losses associated with even simpler policies like zoning restrictions or homogeneous taxes may not be high enough to justify the additional implementation difficulties associated with theoretically more efficient policies.",None,"Entry, location, and optimal environmental policies",https://www.sciencedirect.com/science/article/pii/S0928765522000434,26 July 2022,2022,Research Article,23.0
"Meier Jan-Niklas,Lehmann Paul","University of Leipzig, Institute for Infrastructure and Resources Management, Leipzig, Germany,Helmholtz Centre for Environmental Research – UFZ, Department of Economics, Leipzig, Germany","Received 4 February 2021, Revised 7 June 2022, Accepted 10 June 2022, Available online 25 June 2022, Version of Record 6 August 2022.",https://doi.org/10.1016/j.reseneeco.2022.101318,Cited by (1),"In federally organized countries the allocation of renewable energy (RE) deployment is regulated by national and subnational governments. We analyze the efficiency of this federal co-regulation when different types of policy instruments – price and quantity – are applied at different government levels. Using an analytical model with two government levels, we show that efficient federal co-regulation crucially depends on the burden sharing of national subsidy costs among subnational jurisdictions. We find that national price-based regulation, i.e. feed-in tariff, is efficient if burden shares of subnational jurisdictions are distributed in proportion to their population. This holds regardless of the policy instrument applied at the subnational level as long as RE deployment causes regional costs instead of regional benefits. Under national quantity-based regulation, i.e. tenders, efficient burden sharing depends on the policy instrument applied at the subnational level. Subnational price-based regulation, e.g. state-level levies, combined with national quantity-based regulation requires burden shares to be oriented towards first-best RE deployment shares. By contrast, subnational quantity-based regulation, i.e. spatial planning, combined with national quantity-based regulation, under certain conditions, requires population-oriented burden sharing, namely, if RE deployment only causes negative ====. If so, we also show that national quantity-based regulation ends up to be de-facto price-based.",None,Optimal federal co-regulation of renewable energy deployment,https://www.sciencedirect.com/science/article/pii/S0928765522000355,25 June 2022,2022,Research Article,24.0
"Bhardwaj Chandan,McCollum David","Sustainable Transportation Action Research Team, Simon Fraser University, 8888 University Dr., Burnaby, BC V5A 1S6, Canada,Electric Power Research Institute, 3420 Hillview Avenue, Palo Alto, CA 94304, USA","Received 29 May 2021, Revised 13 June 2022, Accepted 15 June 2022, Available online 18 June 2022, Version of Record 18 July 2022.",https://doi.org/10.1016/j.reseneeco.2022.101319,Cited by (6),"In the real-world of political opposition and complex market failures, carbon pricing alone will not achieve deep GHG mitigation targets. Hence, we search for the most cost-effective “second-best” policies. Focusing on the light-duty vehicle sector in the case of Canada, we compare several policies in terms of effectiveness (regarding 2030 GHG goals) and mitigation costs, namely: (i) a carbon ====; (ii) a ==== standard (or VES); (iii) a ==== (ZEV) mandate, and (iv) combinations of all three at various stringencies. In this effort, we apply the AUtomaker-consumer Model (AUM), which endogenously simulates consumer and automaker decisions and technological change. Comparing individual policies, the regulations are about three times more expensive than the carbon tax. Among “second-best” policies, the VES is cheaper than a ZEV mandate at lower stringencies, but at higher stringencies the two are similarly efficient (both incentivize widespread ZEV deployment). In policy mixes, cost-effectiveness is improved by a carbon tax. Specifically, inclusion of a CDN$100–150/tonne tax can achieve targets while being 30–40% less costly than a regulation alone. We suggest that policymakers implement carbon pricing as stringently as politically feasible (for efficiency), complemented by regulations as needed (for efficacy) to meet GHG targets.",None,Which “second-best” climate policies are best? Simulating cost-effective policy mixes for passenger vehicles,https://www.sciencedirect.com/science/article/pii/S0928765522000367,18 June 2022,2022,Research Article,25.0
"Attallah May,Abildtrup Jens,Stenger Anne","Université de Lorraine, Université de Strasbourg, AgroParisTech, CNRS, INRAE, BETA, 54000 Nancy, France,Université de Strasbourg, Université de Lorraine, AgroParisTech, CNRS, INRAE, BETA, 67000, Strasbourg France","Received 24 June 2021, Revised 1 June 2022, Accepted 6 June 2022, Available online 10 June 2022, Version of Record 22 June 2022.",https://doi.org/10.1016/j.reseneeco.2022.101317,Cited by (0),"In this article, we use a contextualized lab experiment to test the effect of non-monetary incentives that can guide harvest professionals into adopting new sustainable harvesting practices. First, we test the effect of signing a declaration that commits wood buyers who voluntarily sign it to act in a sustainable manner. Second, we test the effect of priming by activating a concept of sustainability on subjects’ behaviour. Our results provide evidence that presenting a declaration to sign is effective in inducing subjects to act in a sustainable manner when personal and collective interests are not aligned and there are financial incentives to make decisions that are against environmental sustainability. However, sustainability priming does not have a significant impact on subjects’ behaviour. From a public policy point of view, a declaration is an effective tool and easy to implement by institutions aiming at fostering pro-environmental behaviour.",None,Non-monetary incentives for sustainable biomass harvest: An experimental approach,https://www.sciencedirect.com/science/article/pii/S0928765522000343,10 June 2022,2022,Research Article,26.0
"Koch Nicolas,Themann Michael","RWI - Leibniz Institute for Economic Research, Germany,Mercator Research Center on Global Commons and Climate Change (MCC), Germany,Institute of Labor Economics (IZA), Germany","Received 27 May 2021, Revised 9 March 2022, Accepted 23 May 2022, Available online 26 May 2022, Version of Record 12 July 2022.",https://doi.org/10.1016/j.reseneeco.2022.101315,Cited by (7),This paper identifies the impact of the ,None,Catching up and falling behind: Cross-country evidence on the impact of the EU ETS on firm productivity,https://www.sciencedirect.com/science/article/pii/S092876552200032X,26 May 2022,2022,Research Article,27.0
"Mattauch Linus,Hepburn Cameron,Spuler Fiona,Stern Nicholas","Technical University of Berlin, Potsdam Institute for Climate Impact Research, Germany, and University of Oxford, UK,Smith School of Enterprise and the Environment, Institute of New Economic Thinking at the Oxford Martin School, School of Geography and the Environment, University of Oxford, UK,Institute for New Economic Thinking at the Oxford Martin School, University of Oxford, UK,Grantham Research Institute on Climate Change and the Environment, ESRC Centre for Climate Change Economic and Policy, Economics Department, London School of Economics and Political Science, UK","Received 15 June 2021, Revised 11 March 2022, Accepted 15 May 2022, Available online 17 May 2022, Version of Record 12 July 2022.",https://doi.org/10.1016/j.reseneeco.2022.101312,Cited by (5),Avoiding unmanageable climate change implies that global ,None,The economics of climate change with endogenous preferences,https://www.sciencedirect.com/science/article/pii/S092876552200029X,17 May 2022,2022,Research Article,28.0
"Chang Juin-Jen,Chen Jhy-Hwa,Tsai Ming-Fang","Institute of Economics, Academia Sinica., 128 Academia Rd., Section 2, Nankang, Taipei, Taiwan,Department of Economics, Tamkang University, No. 151, Yingzhuan Rd., Danshui Dist., New Taipei City 25137, Taiwan,Department of Industrial Economics and Department of Economics, Tamkang University, No. 151, Yingzhuan Rd., Danshui Dist., New Taipei City, Taiwan","Received 17 April 2021, Revised 14 February 2022, Accepted 27 April 2022, Available online 4 May 2022, Version of Record 12 July 2022.",https://doi.org/10.1016/j.reseneeco.2022.101311,Cited by (4),This paper examines the implications of environmental ,None,"Corporate social responsibility, social optimum, and the environment-growth tradeoff",https://www.sciencedirect.com/science/article/pii/S0928765522000288,4 May 2022,2022,Research Article,29.0
"Greaker Mads,Hagem Cathrine,Proost Stef","Oslo Metropolitan University and Statistics Norway, Norway,Statistics Norway, Norway,Economics and LIM, KU Leuven and CES-IFO, Belgium","Received 8 June 2021, Revised 12 April 2022, Accepted 16 April 2022, Available online 21 April 2022, Version of Record 12 July 2022.",https://doi.org/10.1016/j.reseneeco.2022.101310,Cited by (4),"Higher battery storage capacity in electric vehicles (EV) implies less need for inconvenient recharging during long trips and increases the potential gains from vehicle-to-grid (V2G) electricity supply. We present an analytical model for the intertwinement of the consumers’ choice of battery capacity and the electricity market. We show that V2G increases the consumers’ choice of battery capacity, and it may reduce the cost of owning an EV vis-à-vis a traditional car. Furthermore, V2G alleviates the capacity pressure on peak hours, and thereby reduces the need for investment in generating capacity, saving social costs. Moreover, V2G may make the difference in electricity prices between peak and off-peak hours smaller, potentially increasing social surplus further. Based on a future scenario for the Belgian electricity market, we provide a numerical illustration indicating that the savings might be substantial.",None,An economic model of vehicle-to-grid: Impacts on the electricity market and consumer cost of electric vehicles,https://www.sciencedirect.com/science/article/pii/S0928765522000276,21 April 2022,2022,Research Article,30.0
"Naso Pedro,Haznedar Ozgun,Lanz Bruno,Swanson Tim","School of Economics, Henan University, Kaifeng, China,Centre for International Environmental Studies, Graduate Institute of International and Development Studies (IHEID), Geneva, Switzerland,University of Neuchâtel, Switzerland,ETH Zürich, Switzerland,MassachusettsInstitute of Technology, USA,Department of International Economics, Graduate Institute of International and Development Studies (IHEID), Geneva, Switzerland","Received 1 August 2021, Revised 7 February 2022, Accepted 6 April 2022, Available online 9 April 2022, Version of Record 12 July 2022.",https://doi.org/10.1016/j.reseneeco.2022.101302,Cited by (0),"It is important to dedicate substantial parts of the global land supply to public good uses in the 21st century, for purposes of climate change management and biodiversity provision. But will it also be possible to meet the food requirements of 12 billion people while doing so? Using a ==== (MAVA), we demonstrate that it may be possible to provide both for food requirements and environmental services in the long run. We first show that it may be possible to provide for food requirements with very substantial constraints on the amount of land used in agriculture with relatively minor welfare losses. We then show that global policies that re-allocate labour across sectors may have the capacity for directing the economy toward reduced reliance on land in agriculture. Focusing on land management, research and development, and fertility choices may be the best way to meet these combined goals.",None,A macroeconomic approach to global land use policy,https://www.sciencedirect.com/science/article/pii/S0928765522000197,9 April 2022,2022,Research Article,31.0
