,Unnamed: 0,Title,Url,Time,Year,Type
29,29,The nonparametric Box–Cox model for high-dimensional regression analysis,https://www.sciencedirect.com/science/article/pii/S0304407623000568,Available online 8 March 2023,2023,Research Article
30,30,Efficient estimation of average derivatives in NPIV models: Simulation comparisons of neural network estimators,https://www.sciencedirect.com/science/article/pii/S0304407623000349,Available online 4 March 2023,2023,Research Article
31,31,Reprint of: Generalized Autoregressive Conditional Heteroskedasticity,https://www.sciencedirect.com/science/article/pii/S0304407623000477,13 March 2023,2023,Research Article
32,32,Reprint of: Formulation and estimation of stochastic frontier production function models,https://www.sciencedirect.com/science/article/pii/S0304407623000465,13 March 2023,2023,Research Article
33,33,Reprint of: Initial conditions and moment restrictions in dynamic panel data models,https://www.sciencedirect.com/science/article/pii/S0304407623000751,10 March 2023,2023,Research Article
34,34,Reprint of: On the network topology of variance decompositions: Measuring the connectedness of financial firms,https://www.sciencedirect.com/science/article/pii/S0304407623000775,10 March 2023,2023,Research Article
35,35,Reprint of: Testing for unit roots in heterogeneous panels,https://www.sciencedirect.com/science/article/pii/S0304407623000763,10 March 2023,2023,Research Article
36,36,Shrinkage estimation of multiple threshold factor models,https://www.sciencedirect.com/science/article/pii/S0304407623000489,Available online 21 February 2023,2023,Research Article
37,37,The term structure of macroeconomic risks at the effective lower bound,https://www.sciencedirect.com/science/article/pii/S0304407623000143,Available online 21 February 2023,2023,Research Article
38,38,IV methods for Tobit models,https://www.sciencedirect.com/science/article/pii/S0304407623000258,Available online 17 February 2023,2023,Research Article
39,39,Is Newey–West optimal among first-order kernels?,https://www.sciencedirect.com/science/article/pii/S0304407623000301,Available online 14 February 2023,2023,Research Article
40,40,Instrument strength in IV estimation and inference: A guide to theory and practice,https://www.sciencedirect.com/science/article/pii/S0304407623000222,Available online 11 February 2023,2023,Research Article
41,41,Jackknife estimation of a cluster-sample IV regression model with many weak instruments,https://www.sciencedirect.com/science/article/pii/S0304407623000271,Available online 10 February 2023,2023,Research Article
42,42,Uniform inference for value functions,https://www.sciencedirect.com/science/article/pii/S0304407623000246,Available online 9 February 2023,2023,Research Article
43,43,Refining set-identification in VARs through independence,https://www.sciencedirect.com/science/article/pii/S0304407623000325,Available online 9 February 2023,2023,Research Article
44,44,Establishment age and wages,https://www.sciencedirect.com/science/article/pii/S0304407623000350,8 February 2023,2023,Research Article
45,45,Mixed membership estimation for social networks,https://www.sciencedirect.com/science/article/pii/S0304407622002081,Available online 7 February 2023,2023,Research Article
46,46,Robustifying Markowitz,https://www.sciencedirect.com/science/article/pii/S0304407623000180,Available online 3 February 2023,2023,Research Article
47,47,Mining the factor zoo: Estimation of latent factor models with sufficient proxies,https://www.sciencedirect.com/science/article/pii/S0304407623000179,Available online 3 February 2023,2023,Research Article
48,48,Estimation and inference in factor copula models with exogenous covariates,https://www.sciencedirect.com/science/article/pii/S0304407623000039,Available online 3 February 2023,2023,Research Article
49,49,Wild bootstrap inference for penalized quantile regression for longitudinal data,https://www.sciencedirect.com/science/article/pii/S0304407623000313,Available online 2 February 2023,2023,Research Article
50,50,Estimation of common factors for microstructure noise and efficient price in a high-frequency dual factor model,https://www.sciencedirect.com/science/article/pii/S0304407623000131,Available online 1 February 2023,2023,Research Article
51,51,One instrument to rule them all: The bias and coverage of just-ID IV,https://www.sciencedirect.com/science/article/pii/S0304407623000295,Available online 1 February 2023,2023,Research Article
52,52,Binary response models for heterogeneous panel data with interactive fixed effects,https://www.sciencedirect.com/science/article/pii/S0304407623000234,Available online 1 February 2023,2023,Research Article
53,53,The validity of bootstrap testing for threshold autoregression,https://www.sciencedirect.com/science/article/pii/S0304407623000040,Available online 31 January 2023,2023,Research Article
54,54,Spatial autoregressions with an extended parameter space and similarity-based weights,https://www.sciencedirect.com/science/article/pii/S0304407623000283,Available online 30 January 2023,2023,Research Article
55,55,Dynamic factor copula models with estimated cluster assignments,https://www.sciencedirect.com/science/article/pii/S0304407622002135,Available online 12 January 2023,2023,Research Article
56,56,Predictive quantile regression with mixed roots and increasing dimensions: The ALQR approach,https://www.sciencedirect.com/science/article/pii/S0304407622002111,Available online 10 January 2023,2023,Research Article
57,57,Uniform predictive inference for factor models with instrumental and idiosyncratic betas,https://www.sciencedirect.com/science/article/pii/S0304407622002123,Available online 5 January 2023,2023,Research Article
58,58,Gender differences in sorting on wages and risk,https://www.sciencedirect.com/science/article/pii/S030440762200183X,30 November 2022,2022,Research Article
59,59,Regression-adjusted estimation of quantile treatment effects under covariate-adaptive randomizations,https://www.sciencedirect.com/science/article/pii/S0304407622001865,30 November 2022,2022,Research Article
60,60,Multiple treatments with strategic substitutes,https://www.sciencedirect.com/science/article/pii/S0304407622001671,20 October 2022,2022,Research Article
61,61,Synthetic Learner: Model-free inference on treatments over time,https://www.sciencedirect.com/science/article/pii/S030440762200152X,27 September 2022,2022,Research Article
62,62,Nonparametric difference-in-differences in repeated cross-sections with continuous treatments,https://www.sciencedirect.com/science/article/pii/S0304407622001452,20 September 2022,2022,Research Article
63,63,Probabilistic prediction for binary treatment choice: With focus on personalized medicine,https://www.sciencedirect.com/science/article/pii/S0304407622001579,17 September 2022,2022,Research Article
64,64,Testing for structural changes in large dimensional factor models via discrete Fourier transform,https://www.sciencedirect.com/science/article/pii/S0304407622001270,6 August 2022,2022,Research Article
65,65,"The determinants of displaced workers’ wages: Sorting, matching, selection, and the Hartz reforms",https://www.sciencedirect.com/science/article/pii/S030440762200118X,8 July 2022,2022,Research Article
67,67,Large dimensional latent factor modeling with missing observations and applications to causal inference,https://www.sciencedirect.com/science/article/pii/S0304407622000914,11 June 2022,2022,Research Article
69,69,Social connections and the sorting of workers to firms,https://www.sciencedirect.com/science/article/pii/S0304407622000896,23 May 2022,2022,Research Article
70,70,Model averaging prediction by ,https://www.sciencedirect.com/science/article/pii/S0304407622000975,16 May 2022,2022,Research Article
71,71,Identifying latent factors based on high-frequency data,https://www.sciencedirect.com/science/article/pii/S0304407622000938,14 May 2022,2022,Research Article
72,72,A condition for the identification of multivariate models with binary instruments,https://www.sciencedirect.com/science/article/pii/S0304407622000872,14 May 2022,2022,Research Article
73,73,Bootstrap analysis of mutual fund performance,https://www.sciencedirect.com/science/article/pii/S0304407622000951,14 May 2022,2022,Research Article
74,74,"It ain’t where you’re from, it’s where you’re at: Hiring origins, firm heterogeneity, and wages",https://www.sciencedirect.com/science/article/pii/S0304407622000641,4 May 2022,2022,Research Article
75,75,Journal of Econometrics Awards Announcement,https://www.sciencedirect.com/science/article/pii/S0304407623000799,15 March 2023,2023,Research Article
77,77,Unequal use of social insurance benefits: The role of employers,https://www.sciencedirect.com/science/article/pii/S0304407622000628,23 April 2022,2022,Research Article
78,78,Information criteria for latent factor models: A study on factor pervasiveness and adaptivity,https://www.sciencedirect.com/science/article/pii/S0304407622000707,21 April 2022,2022,Research Article
80,80,Internal labor markets: A worker flow approach,https://www.sciencedirect.com/science/article/pii/S030440762200063X,13 April 2022,2022,Research Article
81,81,Cyclical labor market sorting,https://www.sciencedirect.com/science/article/pii/S0304407622000616,11 April 2022,2022,Research Article
82,82,Do firm effects drift? Evidence from Washington administrative data,https://www.sciencedirect.com/science/article/pii/S0304407622000604,9 April 2022,2022,Research Article
83,83,Time series estimation of the dynamic effects of disaster-type shocks,https://www.sciencedirect.com/science/article/pii/S0304407622000665,8 April 2022,2022,Research Article
84,84,Statistical inference for linear mediation models with high-dimensional mediators and application to studying stock reaction to COVID-19 pandemic,https://www.sciencedirect.com/science/article/pii/S0304407622000598,8 April 2022,2022,Research Article
85,85,Journal of econometrics: The first 20 years,https://www.sciencedirect.com/science/article/pii/S0304407623001033,27 March 2023,2023,Research Article
88,88,Estimation and inference of treatment effects with L,https://www.sciencedirect.com/science/article/pii/S0304407622000471,2 April 2022,2022,Research Article
89,89,Identification and estimation of triangular models with a binary treatment,https://www.sciencedirect.com/science/article/pii/S0304407622000410,31 March 2022,2022,Research Article
90,90,Bootstrap inference for Hawkes and general point processes,https://www.sciencedirect.com/science/article/pii/S0304407622000574,30 March 2022,2022,Research Article
91,91,A corrected Clarke test for model selection and beyond,https://www.sciencedirect.com/science/article/pii/S0304407622000446,29 March 2022,2022,Research Article
92,92,Modeling realized covariance measures with heterogeneous liquidity: A generalized matrix-variate Wishart state-space model,https://www.sciencedirect.com/science/article/pii/S0304407622000392,28 March 2022,2022,Research Article
93,93,A higher-order correct fast moving-average bootstrap for dependent data,https://www.sciencedirect.com/science/article/pii/S0304407622000422,28 March 2022,2022,Research Article
94,94,Quasi-maximum likelihood estimation of break point in high-dimensional factor models,https://www.sciencedirect.com/science/article/pii/S0304407622000379,25 March 2022,2022,Research Article
95,95,Treatment effects in interactive fixed effects models with a small number of time periods,https://www.sciencedirect.com/science/article/pii/S030440762200029X,24 March 2022,2022,Research Article
96,96,Over-identified Doubly Robust identification and estimation,https://www.sciencedirect.com/science/article/pii/S0304407622000434,24 March 2022,2022,Research Article
97,97,Identification-robust nonparametric inference in a linear IV model,https://www.sciencedirect.com/science/article/pii/S030440762200046X,22 March 2022,2022,Research Article
98,98,Higher-order least squares inference for spatial autoregressions,https://www.sciencedirect.com/science/article/pii/S0304407622000458,22 March 2022,2022,Research Article
99,99,PELVE: Probability Equivalent Level of VaR and ES,https://www.sciencedirect.com/science/article/pii/S0304407622000380,19 March 2022,2022,Research Article
100,100,"On the origins of Aigner, Lovell and Schmidt, 1977, and the development of stochastic frontier analysis",https://www.sciencedirect.com/science/article/pii/S0304407623000428,13 February 2023,2023,Research Article
101,101,Group fused Lasso for large factor models with multiple structural breaks,https://www.sciencedirect.com/science/article/pii/S0304407622000331,9 March 2022,2022,Research Article
102,102,High-dimensional VARs with common factors,https://www.sciencedirect.com/science/article/pii/S030440762200032X,9 March 2022,2022,Research Article
103,103,Finite-sample corrected inference for two-step GMM in time series,https://www.sciencedirect.com/science/article/pii/S0304407622000069,7 March 2022,2022,Research Article
104,104,Factor-based imputation of missing values and covariances in panel data of large dimensions,https://www.sciencedirect.com/science/article/pii/S0304407622000215,5 March 2022,2022,Research Article
105,105,"Experience as Co-Editor, A. Ronald Gallant",https://www.sciencedirect.com/science/article/pii/S0304407623000398,9 February 2023,2023,Research Article
106,106,Reflections on “Testing for unit roots in heterogeneous panels”,https://www.sciencedirect.com/science/article/pii/S0304407623000453,8 February 2023,2023,Research Article
107,107,The Journal of Econometrics 2012–2018,https://www.sciencedirect.com/science/article/pii/S0304407623000416,8 February 2023,2023,Research Article
108,108,Reflections on Journal of Econometrics,https://www.sciencedirect.com/science/article/pii/S0304407623000362,6 February 2023,2023,Research Article
109,109,Five decades of the ,https://www.sciencedirect.com/science/article/pii/S0304407623000404,6 February 2023,2023,Research Article
110,110,My experience of working for the JE-1991-2013,https://www.sciencedirect.com/science/article/pii/S0304407623000374,6 February 2023,2023,Research Article
111,111,Initial conditions and Blundell–Bond estimators,https://www.sciencedirect.com/science/article/pii/S030440762300043X,3 February 2023,2023,Research Article
112,112,The story of GARCH: A personal odyssey,https://www.sciencedirect.com/science/article/pii/S0304407623000386,2 February 2023,2023,Research Article
113,113,"On the past, present, and future of the Diebold–Yilmaz approach to dynamic network connectedness",https://www.sciencedirect.com/science/article/pii/S0304407623000441,1 February 2023,2023,Research Article
114,114,Identification of unobserved distribution factors and preferences in the collective household model,https://www.sciencedirect.com/science/article/pii/S0304407622000173,19 February 2022,2022,Research Article
115,115,Introduction to the Special Issue: Models of linked employer–employee data: Twenty years after “High Wage Workers and High Wage Firms”,https://www.sciencedirect.com/science/article/pii/S0304407623000337,31 January 2023,2023,Research Article
116,116,Structural inference in sparse high-dimensional vector autoregressions,https://www.sciencedirect.com/science/article/pii/S0304407622000057,12 February 2022,2022,Research Article
117,117,Shrinkage estimation of network spillovers with factor structured errors,https://www.sciencedirect.com/science/article/pii/S0304407621003080,9 February 2022,2022,Research Article
119,119,Quasi score-driven models,https://www.sciencedirect.com/science/article/pii/S030440762200001X,25 January 2022,2022,Research Article
120,120,A new robust inference for predictive quantile regression,https://www.sciencedirect.com/science/article/pii/S030440762100302X,20 January 2022,2022,Research Article
121,121,Quantile regression with censoring and sample selection,https://www.sciencedirect.com/science/article/pii/S0304407621003092,20 January 2022,2022,Research Article
122,122,Conditional asymmetry in Power ARCH(,https://www.sciencedirect.com/science/article/pii/S0304407621003031,19 January 2022,2022,Research Article
123,123,Twisting the demand curve: Digitalization and the older workforce,https://www.sciencedirect.com/science/article/pii/S0304407621003018,19 January 2022,2022,Research Article
124,124,Introducing How-To papers,https://www.sciencedirect.com/science/article/pii/S0304407623000015,9 January 2023,2023,Research Article
125,125,The persistence of wages,https://www.sciencedirect.com/science/article/pii/S0304407621002839,14 January 2022,2022,Research Article
126,126,Vector copulas,https://www.sciencedirect.com/science/article/pii/S0304407621002803,13 January 2022,2022,Research Article
127,127,"Union membership density and wages: The role of worker, firm, and job-title heterogeneity",https://www.sciencedirect.com/science/article/pii/S0304407621003006,10 January 2022,2022,Research Article
128,128,Corrigendum to “Local mispricing and microstructural noise: A parametric perspective” [J. Econometrics 230 (2022) 510–534],https://www.sciencedirect.com/science/article/pii/S0304407623000027,6 January 2023,2023,Research Article
129,129,Estimation of spillover effects with matched data or longitudinal network data,https://www.sciencedirect.com/science/article/pii/S0304407621002827,1 January 2022,2022,Research Article
130,130,Identifying marginal treatment effects in the presence of sample selection,https://www.sciencedirect.com/science/article/pii/S0304407621002797,29 December 2021,2021,Research Article
131,131,Maximum likelihood estimation of stochastic frontier models with endogeneity,https://www.sciencedirect.com/science/article/pii/S0304407621002761,23 December 2021,2021,Research Article
132,132,Bias reduction in spot volatility estimation from options,https://www.sciencedirect.com/science/article/pii/S0304407621002785,23 December 2021,2021,Research Article
133,133,Improved marginal likelihood estimation via power posteriors and importance sampling,https://www.sciencedirect.com/science/article/pii/S0304407621002736,18 December 2021,2021,Research Article
134,134,State-domain change point detection for nonlinear time series regression,https://www.sciencedirect.com/science/article/pii/S0304407621002645,17 December 2021,2021,Research Article
135,135,"Identification of time-varying transformation models with fixed effects, with an application to unobserved heterogeneity in resource shares",https://www.sciencedirect.com/science/article/pii/S0304407621002633,16 December 2021,2021,Research Article
136,136,Why randomize? Minimax optimality under permutation invariance,https://www.sciencedirect.com/science/article/pii/S0304407621002566,14 November 2021,2021,Research Article
137,137,Employer policies and the immigrant–native earnings gap,https://www.sciencedirect.com/science/article/pii/S0304407621002293,2 November 2021,2021,Research Article
138,138,"A simple joint model for returns, volatility and volatility of volatility",https://www.sciencedirect.com/science/article/pii/S0304407621002268,28 October 2021,2021,Research Article
139,139,Testing and support recovery of correlation structures for matrix-valued observations with an application to stock market data,https://www.sciencedirect.com/science/article/pii/S0304407621002281,28 October 2021,2021,Research Article
141,141,A spatial panel quantile model with unobserved heterogeneity,https://www.sciencedirect.com/science/article/pii/S0304407621002323,27 October 2021,2021,Research Article
142,142,Scalable inference for a full multivariate stochastic volatility model,https://www.sciencedirect.com/science/article/pii/S030440762100227X,26 October 2021,2021,Research Article
143,143,Relaxing conditional independence in an endogenous binary response model,https://www.sciencedirect.com/science/article/pii/S030440762100230X,24 October 2021,2021,Research Article
144,144,Canonical correlation-based model selection for the multilevel factors,https://www.sciencedirect.com/science/article/pii/S0304407621002207,20 October 2021,2021,Research Article
145,145,When bias contributes to variance: True limit theory in functional coefficient cointegrating regression,https://www.sciencedirect.com/science/article/pii/S0304407621002190,20 October 2021,2021,Research Article
146,146,Estimating the variance of a combined forecast: Bootstrap-based approach,https://www.sciencedirect.com/science/article/pii/S0304407621002244,11 October 2021,2021,Research Article
147,147,A discrete-time hedging framework with multiple factors and fat tails: On what matters,https://www.sciencedirect.com/science/article/pii/S0304407621002049,24 September 2021,2021,Research Article
148,148,Modeling and forecasting realized volatility with the fractional Ornstein–Uhlenbeck process,https://www.sciencedirect.com/science/article/pii/S0304407621002037,24 September 2021,2021,Research Article
149,149,Smoothed quantile regression with large-scale inference,https://www.sciencedirect.com/science/article/pii/S0304407621001950,24 August 2021,2021,Research Article
150,150,Second-order refinements for ,https://www.sciencedirect.com/science/article/pii/S0304407621001901,20 August 2021,2021,Research Article
151,151,Partially identifying competing risks models: An application to the war on cancer,https://www.sciencedirect.com/science/article/pii/S0304407621001913,19 August 2021,2021,Research Article
152,152,High dimensional semiparametric moment restriction models,https://www.sciencedirect.com/science/article/pii/S0304407621001883,14 August 2021,2021,Research Article
153,153,Fully modified least squares cointegrating parameter estimation in multicointegrated systems,https://www.sciencedirect.com/science/article/pii/S030440762100186X,7 August 2021,2021,Research Article
154,154,Spatial econometrics for misaligned data,https://www.sciencedirect.com/science/article/pii/S0304407621001627,12 July 2021,2021,Research Article
155,155,Forward-selected panel data approach for program evaluation,https://www.sciencedirect.com/science/article/pii/S0304407621001536,8 June 2021,2021,Research Article
156,156,Identifying treatment effects in the presence of confounded types,https://www.sciencedirect.com/science/article/pii/S0304407621001512,5 June 2021,2021,Research Article
157,157,Estimation and inference for policy relevant treatment effects,https://www.sciencedirect.com/science/article/pii/S0304407621001494,1 June 2021,2021,Research Article
158,158,Estimation of treatment effects under endogenous heteroskedasticity,https://www.sciencedirect.com/science/article/pii/S0304407621001500,1 June 2021,2021,Research Article
159,159,Nonparametric comparison of epidemic time trends: The case of COVID-19,https://www.sciencedirect.com/science/article/pii/S030440762100155X,24 May 2021,2021,Research Article
160,160,Isotonic regression discontinuity designs,https://www.sciencedirect.com/science/article/pii/S0304407621000506,15 March 2021,2021,Research Article
161,161,Sparse spatio-temporal autoregressions by profiling and bagging,https://www.sciencedirect.com/science/article/pii/S030440762100035X,4 March 2021,2021,Research Article
162,162,How to go viral: A COVID-19 model with endogenously time-varying parameters,https://www.sciencedirect.com/science/article/pii/S0304407621000105,15 January 2021,2021,Research Article
163,163,Time varying Markov process with partially observed aggregate data: An application to coronavirus,https://www.sciencedirect.com/science/article/pii/S0304407620303791,28 November 2020,2020,Research Article
164,164,Time series analysis of COVID-19 infection curve: A change-point perspective,https://www.sciencedirect.com/science/article/pii/S0304407620302633,30 July 2020,2020,Research Article
165,165,Estimation and identification of latent group structures in panel data,https://www.sciencedirect.com/science/article/pii/S030440762200207X,Available online 26 December 2022,2022,Research Article
166,166,The role of score and information bias in panel data likelihoods,https://www.sciencedirect.com/science/article/pii/S0304407622001889,Available online 23 December 2022,2022,Research Article
167,167,Intraday cross-sectional distributions of systematic risk,https://www.sciencedirect.com/science/article/pii/S0304407622002032,Available online 20 December 2022,2022,Research Article
168,168,The distribution of rolling regression estimators,https://www.sciencedirect.com/science/article/pii/S0304407622002068,Available online 17 December 2022,2022,Research Article
169,169,Semiparametric modeling of multiple quantiles,https://www.sciencedirect.com/science/article/pii/S0304407622002044,Available online 14 December 2022,2022,Research Article
170,170,Comparing stochastic volatility specifications for large Bayesian VARs,https://www.sciencedirect.com/science/article/pii/S0304407622002056,Available online 10 December 2022,2022,Research Article
171,171,Penalized time-varying model averaging,https://www.sciencedirect.com/science/article/pii/S0304407622002019,Available online 2 December 2022,2022,Research Article
172,172,Sample selection models without exclusion restrictions: Parameter heterogeneity and partial identification,https://www.sciencedirect.com/science/article/pii/S0304407622001932,Available online 26 November 2022,2022,Research Article
173,173,Peer effects and endogenous social interactions,https://www.sciencedirect.com/science/article/pii/S0304407622001853,Available online 26 November 2022,2022,Research Article
174,174,Time-varying unobserved heterogeneity in earnings shocks,https://www.sciencedirect.com/science/article/pii/S0304407622002020,Available online 26 November 2022,2022,Research Article
175,175,Community network auto-regression for high-dimensional time series,https://www.sciencedirect.com/science/article/pii/S0304407622001890,Available online 24 November 2022,2022,Research Article
176,176,A latent class Cox model for heterogeneous time-to-event data,https://www.sciencedirect.com/science/article/pii/S0304407622001841,Available online 23 November 2022,2022,Research Article
177,177,Distinguishing incentive from selection effects in auction-determined contracts,https://www.sciencedirect.com/science/article/pii/S0304407622001828,Available online 23 November 2022,2022,Research Article
178,178,Nonparametric identification and estimation with discrete instruments and regressors,https://www.sciencedirect.com/science/article/pii/S0304407622001907,Available online 22 November 2022,2022,Research Article
179,179,A post-screening diagnostic study for ultrahigh dimensional data,https://www.sciencedirect.com/science/article/pii/S0304407622001877,Available online 21 November 2022,2022,Research Article
180,180,Two-step estimation of censored quantile regression for duration models with time-varying regressors,https://www.sciencedirect.com/science/article/pii/S0304407622001920,Available online 19 November 2022,2022,Research Article
181,181,Testing and signal identification for two-sample high-dimensional covariances via multi-level thresholding,https://www.sciencedirect.com/science/article/pii/S0304407622001944,Available online 19 November 2022,2022,Research Article
182,182,Nonparametric identification and estimation of the extended Roy model,https://www.sciencedirect.com/science/article/pii/S0304407622001774,Available online 17 November 2022,2022,Research Article
183,183,Semiparametric partially linear varying coefficient modal regression,https://www.sciencedirect.com/science/article/pii/S030440762200166X,Available online 21 October 2022,2022,Research Article
184,184,Indirect inference estimation of dynamic panel data models,https://www.sciencedirect.com/science/article/pii/S0304407622001683,Available online 14 October 2022,2022,Research Article
185,185,Testing the martingale difference hypothesis in high dimension,https://www.sciencedirect.com/science/article/pii/S0304407622001658,Available online 13 October 2022,2022,Research Article
186,186,Macroeconomic forecasting and variable ordering in multivariate stochastic volatility models,https://www.sciencedirect.com/science/article/pii/S0304407622001695,Available online 7 October 2022,2022,Research Article
187,187,Gender pension gaps in a private retirement accounts system: A dynamic model of household labor supply and savings,https://www.sciencedirect.com/science/article/pii/S0304407622001622,Available online 5 October 2022,2022,Research Article
188,188,Kernel density estimation for undirected dyadic data,https://www.sciencedirect.com/science/article/pii/S0304407622001610,Available online 30 September 2022,2022,Research Article
189,189,Bootstrap specification tests for dynamic conditional distribution models,https://www.sciencedirect.com/science/article/pii/S0304407622001634,Available online 24 September 2022,2022,Research Article
190,190,Time-varying minimum variance portfolio,https://www.sciencedirect.com/science/article/pii/S0304407622001646,Available online 22 September 2022,2022,Research Article
191,191,A generalized knockoff procedure for FDR control in structural change detection,https://www.sciencedirect.com/science/article/pii/S0304407622001567,Available online 21 September 2022,2022,Research Article
192,192,Specification tests for time-varying coefficient models,https://www.sciencedirect.com/science/article/pii/S0304407622001440,Available online 20 September 2022,2022,Research Article
193,193,News-implied linkages and local dependency in the equity market,https://www.sciencedirect.com/science/article/pii/S0304407622001488,Available online 19 September 2022,2022,Research Article
194,194,Optimal covariance matrix estimation for high-dimensional noise in high-frequency data,https://www.sciencedirect.com/science/article/pii/S0304407622001543,Available online 16 September 2022,2022,Research Article
195,195,Using monotonicity restrictions to identify models with partially latent covariates,https://www.sciencedirect.com/science/article/pii/S0304407622001555,Available online 15 September 2022,2022,Research Article
196,196,Threshold regression with nonparametric sample splitting,https://www.sciencedirect.com/science/article/pii/S030440762200149X,Available online 14 September 2022,2022,Research Article
197,197,Using large samples in econometrics,https://www.sciencedirect.com/science/article/pii/S0304407622001580,Available online 14 September 2022,2022,Research Article
198,198,Testing unconditional and conditional independence via mutual information,https://www.sciencedirect.com/science/article/pii/S0304407622001609,Available online 14 September 2022,2022,Research Article
199,199,On the aggregation of probability assessments: Regularized mixtures of predictive densities for Eurozone inflation and real interest rates,https://www.sciencedirect.com/science/article/pii/S0304407622001464,Available online 13 September 2022,2022,Research Article
200,200,Profile GMM estimation of panel data models with interactive fixed effects,https://www.sciencedirect.com/science/article/pii/S0304407622001592,Available online 13 September 2022,2022,Research Article
201,201,"Variance–covariance from a metropolis chain on a curved, singular manifold",https://www.sciencedirect.com/science/article/pii/S0304407622001506,Available online 6 September 2022,2022,Research Article
202,202,Uniform inference in linear panel data models with two-dimensional heterogeneity,https://www.sciencedirect.com/science/article/pii/S0304407622001312,Available online 17 August 2022,2022,Research Article
