name,institution,publish_date,doi,cite,abstract,introduction,Title,Url,Time,Year,Type,Unnamed: 0
"Cho Dooyeon,Kim Husang","Department of Economics and Department of Quantitative Applied Economics, Sungkyunkwan University, Seoul 03063, Republic of Korea,Department of Economics, The University of Texas at Austin, Austin, TX, 78712, USA","Received 4 May 2022, Revised 5 October 2022, Accepted 13 November 2022, Available online 21 November 2022, Version of Record 30 November 2022.",https://doi.org/10.1016/j.asieco.2022.101571,Cited by (1),"This paper proposes a new measure of ==== (EPU) for Korea by fine-tuning the keywords and exploiting information drawn from a wide variety of local newspapers. The uniqueness of our new EPU index lies mainly in the fact that it uses a set of keywords that correspond much more closely to actual language use and better reflect the economic environment of Korea, which is classified as a ====. After shocks to EPU being identified, we employ these shocks to estimate the impulse responses using local projections. Unlike the existing measure, our results show that shocks to EPU lead to a significant decline in ==== aggregates such as output, consumption, investment, and employment. Thus our results suggest a refinement of the EPU index in general for other countries accordingly. We also develop policy-specific uncertainty indices and show that they capture important historical events related to the corresponding policies, such as monetary and fiscal measures.",None,Macroeconomic effects of uncertainty shocks: Evidence from Korea,https://www.sciencedirect.com/science/article/pii/S1049007822001270,21 November 2022,2022,Research Article,44.0
"Feng Kuo,Guo Yue,Ji Yujun,Wang Yuping","School of Economics, Zhejiang University of Finance & Economics, Hangzhou 310018, China,Zhejiang Institute of “Eight-Eight” Strategies, Zhejiang University of Finance & Economics, Hangzhou 310018, China,Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing 100101, China,College of Resources and Environment, University of Chinese Academy of Sciences, Beijing 100049, China,Warwick Business School, University of Warwick, Coventry CV4 7AL, UK,School of Economics, Ocean University of China, Qingdao 266100, China,School of Economics and Resource Management, Beijing Normal University, Beijing 100089, China","Received 12 July 2021, Revised 9 August 2022, Accepted 19 November 2022, Available online 21 November 2022, Version of Record 25 November 2022.",https://doi.org/10.1016/j.asieco.2022.101572,Cited by (1),"Ocean-based manufacturing (OBM) is closely related to the advancement of information technology, and the dramatic expansion in Internet access necessitates an analysis of the Internet’s impact on marine economy. Combining firm-level manufacturing census data with provincial-level Internet development data, this study is the first to examine how Internet penetration across China’s provinces in the 1999–2007 period influenced exports in OBM. The results indicate that the Internet rollout boosted exports in OBM firms, showing a significant technology-driven effect. Furthermore, the effects of the Internet on micro-behavior differ significantly between OBM and non-OBM firms. For OBM firms, the results suggest that the main mechanism at work is a productivity effect rather than a scale effect, whereas the results for non-OBM firms suggest the opposite. This study also emphasizes the cross-regional and cross-industry heterogeneity in the effects. The heterogeneity analysis supports a greater impetus of the Internet on capital and technology-intensive marine industries and non-state-controlled OBM firms. Moreover, the improvement of Internet penetration can significantly promote participation in ==== by OBM firms in large- and medium-sized cities. Compared with the Bohai Rim Area, the southern regions, including the Yangtze River Delta and the Pearl River Delta, have shown more rapid growth in marine industries due to the Internet rollout.",None,Impact of the Internet on the exports in ocean-based manufacturing: Firm-level evidence from China,https://www.sciencedirect.com/science/article/pii/S1049007822001282,21 November 2022,2022,Research Article,45.0
"Hu Shan,Yu Yongze,Fei Qingyu","School of Business Administration, Zhongnan University of Economics and Law, Wuhan, China,School of International Economics and Trade, Nanjing University of Finance and Economics, Nanjing, China","Received 17 May 2022, Revised 23 October 2022, Accepted 13 November 2022, Available online 17 November 2022, Version of Record 21 November 2022.",https://doi.org/10.1016/j.asieco.2022.101570,Cited by (0),We combine the discredited people database disclosed by the China People’s Supreme Court and the China ,None,Social credit and patent quality: Evidence from China,https://www.sciencedirect.com/science/article/pii/S1049007822001269,17 November 2022,2022,Research Article,46.0
"Li Xinyi,Ito Junichi","Division of Natural Resource Economics, Graduate School of Agriculture, Kyoto University, Oiwake-cho, Kitashirakawa, Sakyo-ku, Kyoto 606-8502, Japan","Received 29 November 2021, Revised 8 September 2022, Accepted 9 November 2022, Available online 17 November 2022, Version of Record 30 November 2022.",https://doi.org/10.1016/j.asieco.2022.101558,Cited by (2),"Land exchange based on market transactions in which lessors and lessees participate voluntarily not only makes them better off but also enhances the overall efficiency of land use and agricultural production. However, it is worthwhile to empirically explore the effect of land rental on overall technical efficiency in the context of Chinese agriculture because non-farm household producers have increasingly entered the farming business as cultivators. If such producers underperform farm households in terms of efficiency, land consolidation does not necessarily deliver the desired outcome. This study demonstrates that the development of land rental markets improves agricultural technical efficiency at the aggregate level. Another important issue addressed in this study is to examine farmers’ crop choice rationality. China offers an interesting case in this respect. This is because, while the central government has long strived to maintain a high grain self-sufficiency rate, the relative prices of farm products have recently moved in favor of non-grain products. Our empirical result suggests that there is room for further increase in farm revenues of Gansu’s producers by shifting resources away from cereal toward horticultural production.",None,"Determinants of technical efficiency and farmers’ crop choice rationality: A case study of rural Gansu, China",https://www.sciencedirect.com/science/article/pii/S1049007822001142,17 November 2022,2022,Research Article,47.0
"Phan Chung Thanh,Sun Sizhong,Zhou Zhang-Yue,Beg Rabiul,Ramsawak Richard","The School of Business, RMIT University, Ho Chi Minh City, Viet Nam,College of Business, Law and Governance, James Cook University, Townsville, Australia","Received 28 September 2021, Revised 19 September 2022, Accepted 8 November 2022, Available online 17 November 2022, Version of Record 25 November 2022.",https://doi.org/10.1016/j.asieco.2022.101555,Cited by (0),"Whether increasing access to microcredit results in better educational outcomes for children’s education in rural areas remains an important but inconclusive topic in development literature. This paper contributes to this strand of research both theoretically and empirically. We develop a theoretical model where a representative household uses microcredit to fund its family business and maximises its lifetime utility. Based on the outcomes of its business, the parents make an optimal decision on the level of their children’s schooling investment. Solving the maximisation problem, we show that a household’s optimal education for its children is directly related to the level of microcredit. Empirically, we utilise the Vietnam Access to Resources Household Survey (VARHS) dataset from 2008 to 2016 to estimate the impact of microcredit on rural children’s schooling. We find that microcredit borrowing by rural households negatively affects their children’s education, which is more profound for boys than girls. Policymakers need to be aware of such side effects in designing microcredit policy and adopt auxiliary measures, such as incorporating a clause on children's education in the borrowing terms, to alleviate the negative impact on children’s educational outcomes.",None,Does productive microcredit improve rural children's education? Evidence from rural Vietnam,https://www.sciencedirect.com/science/article/pii/S1049007822001117,17 November 2022,2022,Research Article,48.0
"Zhang Shiying,Wang Qing,Xiao Yao,Zhang Yilin","School of Economics and Management, Harbin Institute of Technology, Shenzhen, China,International School of Business and Finance, Sun Yat-sen University, China,HSBC Business School, Peking University, China","Received 31 May 2022, Revised 8 October 2022, Accepted 13 November 2022, Available online 17 November 2022, Version of Record 20 November 2022.",https://doi.org/10.1016/j.asieco.2022.101569,Cited by (0),"The expansion of the internet has provided people with more channels to obtain information. New information about the world and other lifestyles provided by the internet may affect teenagers’ attitudes and change their behavior of first marriage in adulthood. Using data from China Family Panel Studies, this paper explores a national policy reform of the internet in 2000 and combines a difference-in-difference framework with a discrete-time hazard model to estimate the impact of internet exposure in adolescence on women’s age at first marriage. The results show that internet exposure during adolescence significantly reduces the risk of women’s age at first marriage. No change is observed in men of similar age. Further analysis of the mechanism shows that women’s education or search costs in the marriage market cannot explain the findings. In contrast, women’s traditional attitudes toward gender roles vary with internet exposure. Their gender role attitudes become more egalitarian, and their attitudes toward marriage become more open. Exposure to the internet also makes women even more reluctant to enter marriage, an institution that is increasingly differentiated by traditional gender roles.",None,Internet exposure during adolescence and age at first marriage,https://www.sciencedirect.com/science/article/pii/S1049007822001257,17 November 2022,2022,Research Article,49.0
"Kang Sungwon,Kim Daehwan,Kim Geonhyeong","Korea Environment Institute, South Korea,Department of Economics, Konkuk University, South Korea,Department of Economics, Seoul National University, South Korea","Received 6 September 2021, Revised 6 October 2022, Accepted 8 November 2022, Available online 12 November 2022, Version of Record 18 November 2022.",https://doi.org/10.1016/j.asieco.2022.101554,Cited by (1),"Viewing corporate entertainment of public officials as a form of bribes, Korea recently adopted a strong regulation against such practice (the Antigraft Act of 2016). In this paper, we investigate whether the regulation succeeded in reducing ==== in public procurement. An examination of the procurement system in Korea suggests that bribe-paying firms submit lower bids to procurement auctions than non-bribe-paying firms and that the difference in bid aggressiveness between bribe-paying and non-bribe-paying firms can be used as an indicator of the prevalence of corruption. Using the bidding data of firms participating in Korea Online E-Procurement System (KONEPS) auctions, we document that this indicator of corruption declined after the new regulation was adopted. We conclude that the new regulation reduced the entertainment-expense channel of corruption in public procurement.",None,Corporate entertainment expenses and corruption in public procurement,https://www.sciencedirect.com/science/article/pii/S1049007822001105,12 November 2022,2022,Research Article,50.0
"Wang He-tong,Qi Shao-zhou,Li Kai","Wuhan University Institute for International Studies, Wuhan University, Wuhan 430072, China,Climate Change and Energy Economics Study Center, Economics and Management School, Wuhan University, Wuhan 430072, China,European Study Centre of Wuhan University, Wuhan 430072, China,Economics and Management School, Wuhan University, Wuhan, 430072, China","Received 6 November 2021, Revised 22 August 2022, Accepted 8 November 2022, Available online 12 November 2022, Version of Record 18 November 2022.",https://doi.org/10.1016/j.asieco.2022.101556,Cited by (2),"Climate change leads to the frequent occurrence of extreme weather, which has become an important risk factor for enterprises. Based on panel data of Chinese A-share manufacturing enterprises from 2000 to 2019, this study examines the impact and influence mechanism of extreme temperature on risk-taking and enterprise value. The results reveal that risk-taking level increases under extreme temperatures but does not enhance enterprise value. Further analysis shows that the endowment effect of risk-taking level plays an important role: when the existing risk-taking is below the optimal level, the extreme temperature increases the enterprises’ risk-taking, which then increases the market value; otherwise, the extreme temperature reduces risk-taking and has a negative impact on enterprise value. The mechanism test reveals that external supervision by market participants aggravates the negative market reaction to an increase in risk-taking under extreme temperatures and reduces enterprise value, whereas good internal governance of enterprises enhances their market value. This study expands the literature on the effect of extreme weather on the risk behavior of listed companies, provides micro-empirical evidence that extreme weather risks transmit to the capital market and impair enterprise value, and serves as an empirical reference for enterprise climate risk management.",None,Impact of risk-taking on enterprise value under extreme temperature: From the perspectives of external and internal governance,https://www.sciencedirect.com/science/article/pii/S1049007822001129,12 November 2022,2022,Research Article,51.0
"Jung Haeil,Kim Jun Hyung,Hong Gihyeon","Department of Public Administration, Korea University, 145 Anam-Ro, Seongbuk-Gu, Seoul 02841, South Korea,Institute of Economic and Social Research, Jinan University, No. 601 West Huangpu Road, Tianhe District, Guangzhou, PR China,Center for International Development, Korea Development Institute, 263 Namsejong-ro, Sejong-si 30149, South Korea","Received 17 November 2021, Revised 10 September 2022, Accepted 9 November 2022, Available online 11 November 2022, Version of Record 20 November 2022.",https://doi.org/10.1016/j.asieco.2022.101557,Cited by (1),"Using nationally representative income and expenditure data from South Korea, we show that single-person households suffered a much greater decrease in household income and expenditure compared to multi-persons households during the COVID-19 pandemic in 2020. Negative effects on income were largest for the single-person households in ages 50—64, mostly driven by decreases in earned income rather than business income. There was no corresponding decrease in consumption expenditures, however, other than on transportation expenditure for young men. Notably, there were significant decreases in non-consumption expenditures that are related to formal and informal consumption-smoothing mechanisms, such as spending on insurances, pensions, and household transfers. Our findings highlight the disproportionately negative effects of the COVID-19 pandemic on the middle-aged single-person households. With reduced spending on consumption-smoothing mechanisms, this group is likely to be even more vulnerable to negative income shocks in the future.","Since South Korea experienced its first COVID-19 case on January 20th, 2020, authorities implemented relatively swift and successful measures to curb the spread of the disease (====). The effects of the pandemic on the economy persisted (====), however, providing lessons to other countries working towards ending the pandemic and economic recovery.====In this study, we investigate the effects of the COVID-19 pandemic on household income and expenditure in South Korea, with a focus on the experience of single-person households. The number of single-person households rose rapidly around the world for all ages and gender, representing more than one-third of all households in many developed countries (====, ====). However, they were rarely studied in economics even though the literature suggests that working-age single-person households are likely to be highly vulnerable to economic shocks (====).====Using a nationally representative survey of income and expenditure in South Korea, we find that, during the COVID-19 pandemic, (1) household income and expenditure decreased, but not for the expenditure on necessities; (2) non-consumption expenditure related to formal and informal consumption-smoothing mechanisms declined significantly; and (3) the negative effects were greater for single-person households, especially for those between ages 50 and 64.====Our contributions to the literature are as follows. First, we estimate the effects of the COVID-19 pandemic on both income and expenditure using nationally representative data in South Korea that includes cash transactions and household transfers. Previous studies on the effects of the pandemic on expenditure or consumption often used credit-card transaction data which do not include cash transactions and transfers. We also add evidence from South Korea, extending previous studies which focused on the spending behaviors of Seoul residents only (====, ====).====Second, we show that households reduced expenditures on consumption smoothing mechanisms including insurance, pension, and household transfers during the COVID-19 pandemic, making them more vulnerable to future negative income shocks. Literature did not investigate the effects of the pandemic on non-consumption expenditures with few exceptions (====). Focusing only on the immediate effects on income and consumption may understate the true damage of the pandemic.====Third, we show that single-person households were more negatively affected by the COVID-19 pandemic than multi-persons households. Previous studies identified women and low-skilled workers as vulnerable groups (====, ====) but did not focus on the effects on single-person households. Given that single-person households have more limited access to within-household insurance mechanisms (====, ====), negative effects on their income and consumption-smoothing mechanisms imply they are likely to be even more vulnerable to future negative income shocks compared to other types of households.====The rest of this study proceeds as follows. ==== discusses previous studies on the effects of the COVID-19 pandemic. ==== explains the background information on the single-person households in Korea. ==== describes the data set used in the study and ==== discusses the empirical model, the Difference-in-Differences method. ==== presents empirical results with further discussions in ====. ==== concludes.====.",Impacts of the COVID-19 crisis on single-person households in South Korea,https://www.sciencedirect.com/science/article/pii/S1049007822001130,11 November 2022,2022,Research Article,52.0
"Chiang Ted Tsun-Feng,Hou Jack W.,Tam Pui Sun","National Chiayi University, Taiwan,California State University, Long Beach, United States,University of Macau, Macao","Available online 31 October 2022, Version of Record 4 January 2023.",https://doi.org/10.1016/j.asieco.2022.101552,Cited by (0),None,None,Introduction to special issue on “Uncertainty and Risk Management for Asian Economies”,https://www.sciencedirect.com/science/article/pii/S1049007822001087,31 October 2022,2022,Research Article,56.0
"Liu Donghui,Meng Lingjie,Wang Yudong","School of Economics and Management, Nanjing University of Science and Technology, China","Received 20 October 2020, Revised 5 September 2021, Accepted 27 September 2021, Available online 1 November 2021, Version of Record 11 November 2021.",https://doi.org/10.1016/j.asieco.2021.101398,Cited by (0),"China’s dependence on oil imports has greatly increased in recent years. Due to the rapid expansion of global trade, exporting plays an important role in the Chinese economy. This paper uses monthly data from January 2005 to April 2021 to examine the short- and long-term effects of oil price increases and decreases on China’s exports. Our empirical analyses are based on the nonlinear autoregressive distributed lag (NARDL) model, which can effectively capture asymmetric relations. The empirical results provide significant evidence of asymmetry, such that oil price increases have significantly larger effects than oil price decreases in the long term. Interestingly, we find that energy-intensive exports and some specific sectors (e.g., crude fertilizers, petroleum products, and organic chemicals) benefit from oil price increases. We also observe recent declines in the coal and coke sector following positive oil price shocks due to restrictions on coal consumption.",None,The asymmetric effects of oil price changes on China’s exports: New evidence from a nonlinear autoregressive distributed lag model,https://www.sciencedirect.com/science/article/pii/S1049007821001275,1 November 2021,2021,Research Article,61.0
"Thorbecke Willem,Chen Chen,Salike Nimesh","Research Institute for Economy, Trade and Industry and Fondation France-Japon, Tokyo, Japan,International Business School Suzhou, Xi’an Jiaotong – Liverpool University. Suzhou, China","Received 2 September 2020, Revised 30 August 2021, Accepted 23 October 2021, Available online 28 October 2021, Version of Record 10 November 2021.",https://doi.org/10.1016/j.asieco.2021.101404,Cited by (0),"Tariffs, currency wars, and protectionism pose risks for Chinese firms. In theory tariff increases and exchange rate appreciations exert equivalent effects on export volumes. This paper estimates tariff and exchange rate elasticities for China’s exports. The results indicate that, while exchange rates matter, tariffs increases deter exports almost three times as much as equivalent exchange rate appreciations do. The results also indicate that China’s flagship ",None,China’s exports in a protectionist world,https://www.sciencedirect.com/science/article/pii/S1049007821001330,28 October 2021,2021,Research Article,62.0
"Thu Le Ha,Leon-Gonzalez Roberto","National Graduate Institute for Policy Studies, Japan,Banking Academy of Vietnam, Viet Nam","Received 26 May 2021, Revised 22 September 2021, Accepted 14 October 2021, Available online 27 October 2021, Version of Record 10 November 2021.",https://doi.org/10.1016/j.asieco.2021.101403,Cited by (1),"Forecasting ==== in rapidly changing emerging economies presents a number of challenges. In addition to structural changes, the time-series data are usually available only for a short number of periods, and predictors are available in different lengths and frequencies. Dynamic model averaging (DMA), by allowing the ==== to change dynamically over time, permits the use of predictors with different lengths and frequencies for the purpose of forecasting in a rapidly changing economy. This study uses DMA to forecast ==== and growth in Vietnam, Thailand, Philippines, Sri Lanka and Ghana. We compare its forecasting performance with a wide range of other time-series methods. We find that the size and composition of the optimal predictor set changed, indicating changes in the economic relationships over time. We also find that DMA frequently produces more accurate forecasts than other forecasting methods for both inflation and economic growth in the countries studied.",None,Forecasting macroeconomic variables in emerging economies,https://www.sciencedirect.com/science/article/pii/S1049007821001329,27 October 2021,2021,Research Article,63.0
"Zhu Chunhui,Zhang Teng,Li Shaoyu","School of Marxism, South China Normal University, Guangzhou, Guangdong 510631, China,School of Securities and Futures, Southwestern University of Finance and Economics, Chengdu 611130, China,International Business College, South China Normal University, Guangzhou, Guangdong 510631, China","Received 3 August 2020, Revised 16 August 2021, Accepted 1 October 2021, Available online 8 October 2021, Version of Record 20 October 2021.",https://doi.org/10.1016/j.asieco.2021.101399,Cited by (1),"This paper provides an empirical explanation of the more frequent use of restricted stock plans for executives than stock option plans, to reveal the determinants of a restricted stock plan and understand its subsequent effects. We find that firms with higher growth opportunity, smaller size, higher executive ownership, smaller rent-seeking probably, and dividend payment prefer to grant restricted stock plans. Moreover, the preference of regulators drives the tendency of using restricted stock plans, designed to have higher pay-performance sensitivity (delta) and lower pay-risk sensitivity (vega). Under the intensive regulation, the restricted stock plans designed by firms with executive ownerships and large agency debt costs are more sensitive to risk. As a result, granting restricted stock plans rather than stock options helps improve firm performance and the preference of regulators on restricted stock plans can also enhance firm performance and decrease firm risks.",None,"Why more restricted stocks, less stock options?--An explanation based on the preference of regulators of China?",https://www.sciencedirect.com/science/article/pii/S1049007821001287,8 October 2021,2021,Research Article,64.0
"Ganguly Shrimoyee,Acharyya Rajat","Department of Economics, Jadavpur University, Kolkata, India","Received 30 January 2021, Revised 12 September 2021, Accepted 1 October 2021, Available online 6 October 2021, Version of Record 25 October 2021.",https://doi.org/10.1016/j.asieco.2021.101401,Cited by (2),"This paper examines whether and how provision of better quality of ICT infrastructure by the government incentivizes quality upgrading of exports of IT-enabled services of a small dependent economy that displays a diversified export basket. The central idea of the analysis is that infrastructure development has both benefits and costs, and thus may not necessarily improve quality of service exports.Method of financing the ICT infrastructure is also important. We show that if the skill-productivity augmenting effect of better quality of ICT dominates its adverse wage-cost effect, then the quality of the export of ITeS will be upgraded if the government switches from deficit financing to balanced budget financing (through an input tariff) of its expenditure on ICT development. An exogenous increase in expenditure on ICT development raises the quality of service exports regardless of how it is financed, though raises it by a larger magnitude when financed through an increase in the input tariff. Thus, when the primary objective is to incentivize upgrading of quality of exports, balanced budget financing of infrastructure development seems to be the more preferred policy.",None,Deficit versus balanced budget financing of ICT Infrastructure and Export Quality,https://www.sciencedirect.com/science/article/pii/S1049007821001305,6 October 2021,2021,Research Article,65.0
"Marjit Sugata,Ray Moushakhi","Indian Institute of Foreign Trade, 1583 Madurdaha, Chowbagha Road, Ward No.108, Borough XII, Kolkata 700107, India,CTRPFP at CSSSC, India,CES-Ifo, Munich, Germany,Siliguri College, University of North Bengal, Siliguri College Campus Road, Ward No. 17, P.O. Siliguri, Dist. Darjeeling, Siliguri 734001, India","Received 28 January 2021, Revised 24 September 2021, Accepted 1 October 2021, Available online 5 October 2021, Version of Record 14 October 2021.",https://doi.org/10.1016/j.asieco.2021.101400,Cited by (1),"This paper studies the export incentive of credit rationed, competitive and homogenous firms through asset build up highlighting the generic trade-off between competition and asset value in an imperfect credit market where poor and rich firms have different levels of assets. It is a contribution to the issues related to ==== and trade in developing countries as raised first in Jones and Marjit (2001, AER). Our theoretical and empirical results indicate that although firms in more competitive ==== are likely to be exporters, history of greater local competition before the entry of firms into export market i.e. under ====, hurts export incentive by limiting cash flows and asset build up. In our set up more intense local competition hence lower price is an advantage to access global markets, but associated low profits and hence lower assets acts a detriment.",None,"Competition, asset build up and export incentives: The role of imperfect credit market",https://www.sciencedirect.com/science/article/pii/S1049007821001299,5 October 2021,2021,Research Article,66.0
"Luo Jigang,Wang Zhen,Wu Maohua","School of Economics, Fudan University, 600 Guoquan Road, Shanghai 200433, PR China","Received 27 May 2021, Revised 25 August 2021, Accepted 1 October 2021, Available online 5 October 2021, Version of Record 13 October 2021.",https://doi.org/10.1016/j.asieco.2021.101402,Cited by (15),"Although place-based policies have already been extensively evaluated in the literature, in this study, we focus on a novel type of place-based policy, the Smart City Program (SCP), which aims to foster the development of the local digital economy. Using the data of China Family Panel Studies, we evaluate the effects of SCP on employment, income, and social security. We reveal that SCP substantially promotes employment and wages, especially in urban areas and information ",None,Effect of place-based policies on the digital economy: Evidence from the Smart City Program in China,https://www.sciencedirect.com/science/article/pii/S1049007821001317,5 October 2021,2021,Research Article,67.0
"Lu Yunzhi,Li Jie,Yang Haisheng","School of Economics and Management, South China Normal University, Guangzhou, China,Institute of Industrial Economics, Jinan University, Guangzhou, China,Lingnan (Univeristy) College, Sun Yat-sen University, Guangzhou, China","Received 22 February 2021, Revised 5 September 2021, Accepted 20 September 2021, Available online 30 September 2021, Version of Record 5 October 2021.",https://doi.org/10.1016/j.asieco.2021.101396,Cited by (5),"The spatial ==== of housing prices across regions are well documented by a large body of previous studies. This paper tries to investigate the dynamic (time-varying) evolution of spatial interactions and their underlying driving factors intensively. Using a recently developed Generalized Autoregressive Score (GAS) model, this paper examines the time-varying spatial spillovers of housing prices in 70 major and median cities of China from 2006 to 2019. We find that the GAS model can well capture the impact of time-varying critical events of Chinese ==== of spatial spillover effects from one city to another, respectively. We also characterize and distinguish between three time-varying patterns of spatial spillovers within different regions of China. Our results shed lights on the understanding of spatial spillovers across regional real estate markets across different city network structures within China.",None,Time-varying inter-urban housing price spillovers in China: Causes and consequences,https://www.sciencedirect.com/science/article/pii/S1049007821001251,30 September 2021,2021,Research Article,68.0
"Choo Dahae,Jales Hugo","Seoul National University,Department of Economics and Center for Policy Research, Syracuse University, 426 Eggers Hall, Syracuse, New York, USA","Received 16 December 2020, Revised 25 June 2021, Accepted 20 September 2021, Available online 30 September 2021, Version of Record 11 October 2021.",https://doi.org/10.1016/j.asieco.2021.101395,Cited by (0),"We study the fertility effects of a Korean pro-natalist policy. We show that using the same assumptions and the same binary-choice models used in this literature, and we can estimate the entire unconditional distribution of the ====, which is the minimal compensation an agent must receive to induce her to have a (or an additional) child. Our estimates show that the program’s benefit level and budget would have to be orders of magnitude (about 15 times) larger for the program to bring South Korea back to desired levels of fertility. We also found that over 74% of the program’s expenditures are associated with infra-marginal births – these are births that would have occurred even in the absence of the financial incentive. We show that this is likely not a unique characteristic of the Korean pro-natalist policy but instead a problem of most programs of this nature.",None,Childbearing and the distribution of the reservation price of fertility: The case of the Korean baby bonus program,https://www.sciencedirect.com/science/article/pii/S104900782100124X,30 September 2021,2021,Research Article,69.0
"Rajakaruna Iwanthika,Suardi Sandy","School of Accounting, Economics and Finance, University of Wollongong, Australia","Received 7 September 2020, Revised 12 May 2021, Accepted 20 September 2021, Available online 29 September 2021, Version of Record 7 October 2021.",https://doi.org/10.1016/j.asieco.2021.101393,Cited by (0)," positive shock in the current account balance. Likewise, external balance increases to a one standard deviation positive shock in internal balance. Higher fiscal debt impedes economic growth, which in turn impacts negatively on the budget balance. Our findings lead us to reject 'fiscal policy only' recommendations to address the twin deficits.",None,The dynamic linkages between current account deficit and budget balance deficit in the South Asian region,https://www.sciencedirect.com/science/article/pii/S1049007821001226,29 September 2021,2021,Research Article,70.0
"Wu Ji,Yao Yao,Chen Minghua,Jeon Bang Nam","Research Institute of Economics and Management Collaborative Innovation Center of Financial Security, Southwestern University of Finance and Economics, Chengdu, China,Research Institute of Economics and Management, Southwestern University of Finance and Economics, Chengdu, China,School of Economics, Bennett S. LeBow College of Business, Drexel University, Philadelphia, PA, USA","Received 25 October 2020, Revised 19 August 2021, Accepted 20 September 2021, Available online 28 September 2021, Version of Record 7 October 2021.",https://doi.org/10.1016/j.asieco.2021.101394,Cited by (3),"This paper examines the impact of economic uncertainty on four dimensions of ==== soundness, namely, banks’ loan growth rates, interest rate spreads, capitalization and risk. By using the bank-level panel data of approximately 500 commercial banks in seven emerging Asian economies, we find consistent evidence that increased economic uncertainty decelerates banks’ loan growth, narrows their interest rate spreads and aggravates their risk, but induces banks to increase their capital holdings. Our results are shown to be robust in a series of checks that use alternative indicators of economic uncertainty and econometric methodologies.",None,Does economic uncertainty affect the soundness of banks? Evidence from emerging Asian economies,https://www.sciencedirect.com/science/article/pii/S1049007821001238,28 September 2021,2021,Research Article,71.0
"Liu Wei,Gao Lixiang,Song Hang,Huang Mingdong","Business School, East China University of Political Science and Law, Shanghai, PR China,Shanghai National Accounting Institute, Shanghai, PR China","Received 22 June 2020, Revised 25 July 2021, Accepted 20 September 2021, Available online 28 September 2021, Version of Record 13 October 2021.",https://doi.org/10.1016/j.asieco.2021.101392,Cited by (5),"This study evaluates the growth in the green performance of 35 Chinese airlines from 2010 to 2018. This study analyzes whether factor market distortion affects technology change and green growth in China's ==== and proposes corresponding policy suggestions.====A Global Malmquist-Luenberger (GML) productivity index and its decomposition are used to evaluate the green growth and technology change of thirty-five Chinese airlines from 2010 to 2018. Additionally, to overcome the ====, the system generalized method of moments is used to test the effect of factor market distortions on the green growth of Chinese airlines.====The GML index reveals that although total ==== emissions continue to increase, the growth in the green performance of Chinese airlines is positive. The regression results show that factor distortion has a negative impact on airlines’ technology change and impedes airlines’ green performance. The scale of airlines, ownership, and R&D intensity of airlines could have heterogeneous effects on the relationship between factor distortion and airlines’ green growth.====Factor market distortion is the most important factor influencing the green performance of airlines. Rectifying factor market distortion can be regarded as another impetus to promote the green growth of airlines.",None,"Factor market distortion, technology change, and green growth in the Chinese civil airline industry",https://www.sciencedirect.com/science/article/pii/S1049007821001214,28 September 2021,2021,Research Article,72.0
"Zhang Tonglong,Zhang Mengna","National School of Agricultural Institution and Development, South China Agricultural University, Guangzhou, China,International Ecosystem Management Partnership, UN Environment Programme, Beijing, China","Received 28 February 2021, Revised 1 August 2021, Accepted 20 September 2021, Available online 28 September 2021, Version of Record 5 October 2021.",https://doi.org/10.1016/j.asieco.2021.101397,Cited by (5),"Self-employment is an essential form of non-agricultural employment, and its nature has been rarely identified in recent studies. From the perspectives of the human capital, social capital, and family assets of rural laborers, this study focuses on determining self-employment by using the nationally representative data on the rural labor force in China. Through the static comparative analysis between three groups of laborers in self-employment, wage employment, farming, and the dynamic comparative analysis of laborers entering into and exiting from self-employment, the study shows that self-employment of rural laborers in China is almost opportunity-driven or moving toward opportunistic self-employment. Human capital, social capital, and family assets promote rural laborers shifting from wage employment to self-employment and stimulate the establishment of high-value enterprises. The study suggests that local governments should increase the investments in rural education and vocational skills training and strengthen the availability of rural credit to lay a good foundation for self-employment activities in rural areas.",None,Self-employment of Chinese rural labor force: Subsistence or opportunity?—An empirical study based on nationally representative micro-survey data,https://www.sciencedirect.com/science/article/pii/S1049007821001263,28 September 2021,2021,Research Article,73.0
